price,size,lsize,age,bathp,month,poolag,poolig,firep,sager,dagar,car_p,busy_rd,ele
90000,742,3280,43,5,59,0,0,0,0,0,0,1,0
60000,1350,2420,80,4,56,0,0,0,0,0,0,1,0
80000,1357,6250,80,4,51,0,0,0,0,0,0,1,0
79000,1296,5295,80,4,49,0,0,0,0,0,0,1,0
69000,1250,4363,80,5,51,0,0,0,0,0,0,1,0
96000,865,3485,50,4,66,0,0,0,0,0,0,1,0
137000,1482,5000,80,8,71,0,0,0,0,0,0,1,0
103000,805,3600,80,4,70,0,0,0,1,0,0,1,0
95000,1113,4326,50,4,71,0,0,0,0,0,0,1,0
109000,1557,2727,80,6,63,0,0,0,0,0,0,1,0
116500,1254,2367,80,4,65,0,0,0,0,0,0,0,0
106500,1178,1969,61,4,64,0,0,0,1,0,0,0,0
141500,2350,5171,85,7,51,0,0,0,0,0,0,0,0
134500,1852,2622,80,4,62,0,0,0,0,0,0,0,0
172000,2100,5886,1,13,59,0,0,1,0,1,0,0,0
39900,1177,4644,40,4,2,0,0,0,0,0,0,0,0
43000,952,4410,80,4,5,0,0,1,0,0,0,0,0
70000,1623,8712,80,6,24,0,0,0,1,0,0,0,0
70000,1100,5565,16,7,22,0,0,0,1,0,0,0,0
69500,1100,5565,15,7,5,0,0,0,1,0,0,0,0
70200,1450,7700,16,6,16,0,0,0,1,0,0,0,0
67750,1110,5720,15,8,6,0,0,0,1,0,0,0,0
59000,1025,5940,16,4,16,0,0,0,0,0,0,0,0
64500,1080,5940,14,7,15,0,0,0,0,0,0,0,0
74500,1120,5940,17,10,30,0,0,0,0,0,0,0,0
51700,1180,6834,80,7,28,0,0,0,0,0,0,0,0
61000,1000,5000,32,7,25,0,0,0,1,0,0,0,0
57000,1174,5900,50,4,16,0,0,1,0,0,0,0,0
74500,1230,4845,11,4,31,0,0,1,1,0,0,0,1
80000,1400,5891,11,6,30,0,0,1,1,0,0,0,1
80500,950,5000,80,4,36,0,0,1,0,0,0,0,0
72500,1065,6724,11,7,6,0,1,1,0,0,0,0,0
68000,1150,5830,13,6,11,0,0,1,1,0,0,0,0
46000,1622,7410,80,4,1,0,0,1,0,0,0,0,0
48500,1944,3040,75,6,3,0,0,1,0,0,0,0,0
69000,2100,5270,75,8,29,0,0,0,0,0,0,0,0
115000,2508,7439,80,9,14,0,0,0,0,0,0,0,0
54500,1200,2686,3,4,14,0,0,0,0,0,0,0,0
86000,1500,6510,9,9,27,0,0,1,1,0,0,0,0
58000,1000,6615,30,4,5,0,0,0,0,0,0,0,0
60000,1175,5964,8,6,10,0,0,0,0,0,0,0,0
46000,1200,3520,80,4,11,0,0,0,0,0,0,0,0
41000,750,3300,80,4,17,0,0,0,0,0,0,0,0
69500,1100,6120,17,6,29,0,0,0,1,0,0,0,0
68000,1095,5876,15,4,16,0,0,0,1,0,0,0,0
54500,830,4176,33,4,17,0,0,0,0,0,0,0,0
73000,1000,5200,27,4,32,0,0,0,0,0,0,0,0
43000,855,4459,80,4,13,0,0,0,0,0,0,0,0
40000,1000,4410,80,4,4,0,0,0,0,0,0,0,0
49900,1065,4410,80,4,17,0,0,0,0,0,0,0,0
30250,960,4096,80,4,2,0,0,0,0,0,1,0,0
41500,1200,4770,80,4,5,0,0,0,0,0,0,0,0
57500,1100,6300,8,4,15,0,0,1,0,0,0,0,1
76000,1054,6045,9,4,31,0,0,1,0,0,0,0,1
55000,1400,5000,30,4,18,0,0,0,0,0,0,0,0
84500,1550,10404,16,8,2,0,0,0,0,1,0,0,0
56000,1074,4554,55,5,34,0,0,0,0,0,0,0,0
67000,1020,5500,12,5,31,0,0,0,0,0,0,0,0
63900,1000,6432,10,4,21,0,0,0,1,0,0,0,0
85000,1000,8120,19,6,31,0,0,1,0,0,0,0,0
73900,1096,6931,1,6,12,0,0,0,1,0,0,0,1
78000,1000,8372,4,6,31,0,0,0,1,0,0,0,1
72990,1096,6320,1,6,5,0,0,0,1,0,0,0,1
80000,1180,5150,1,7,35,0,0,0,1,0,0,0,1
86000,1900,8890,9,8,4,0,0,1,0,1,0,0,0
142300,2100,6419,1,10,28,0,0,1,0,1,0,0,0
47900,900,4700,80,4,23,0,0,0,0,0,1,0,0
88750,1500,10758,80,4,28,0,0,0,0,0,0,0,0
60900,1060,9240,12,8,6,0,0,0,0,0,0,0,0
82950,1110,2809,1,7,26,0,0,0,1,0,0,0,1
59500,1050,6320,10,6,33,0,0,0,0,0,0,0,0
82900,1200,4000,11,6,36,0,0,0,0,0,0,0,0
48000,1100,3000,8,6,14,0,0,0,0,0,0,0,0
44000,1035,2700,8,4,2,0,0,0,0,0,0,0,0
87000,1310,4935,20,8,13,0,0,0,0,0,0,0,0
72000,1186,11449,28,6,21,0,0,0,0,0,0,0,0
72000,1608,6840,28,9,13,0,0,0,0,0,0,0,0
79000,1350,7656,26,6,18,0,0,1,1,0,0,0,0
88500,1400,6875,25,6,34,0,0,0,1,0,0,0,0
114000,1900,14102,30,8,30,0,1,0,0,1,0,0,0
70000,1224,1800,75,4,32,0,0,0,0,0,0,0,0
34900,900,1500,70,4,1,0,0,0,0,0,0,0,0
69900,1007,6825,27,4,34,0,0,0,0,0,0,0,0
68000,1180,5500,3,4,21,0,0,0,1,0,0,0,1
98000,1820,10455,6,8,24,0,0,1,0,1,0,0,0
78000,1663,11556,2,6,8,0,0,0,1,0,0,0,0
63000,1100,8190,16,4,11,0,0,0,1,0,0,0,0
92000,1900,4032,15,9,20,0,0,1,1,0,0,0,1
107000,2000,8836,15,7,34,0,0,1,1,0,0,0,0
86000,1500,8510,15,7,26,0,0,1,1,0,0,0,0
121000,1860,9264,4,8,33,0,0,1,0,1,0,0,0
62000,1000,4300,13,7,10,0,0,0,0,0,0,0,0
84500,1400,5400,15,4,29,0,0,1,0,0,0,0,0
71000,1000,5400,17,6,31,0,0,0,0,0,0,0,0
46000,949,4410,38,3,33,0,0,0,0,0,0,0,0
68500,900,5000,28,4,27,0,0,1,0,0,0,0,0
64000,1344,2888,80,3,12,0,0,0,0,0,0,0,0
73000,1400,4770,80,8,16,0,0,0,0,0,0,0,0
59500,1050,6521,7,4,1,0,0,0,1,0,0,0,0
69000,1300,5000,25,3,34,0,0,1,0,0,0,0,0
86000,1300,13340,9,6,24,0,1,1,1,0,0,0,0
95000,1635,6806,5,7,5,0,0,1,1,0,0,0,0
110000,1645,4761,7,10,33,0,0,1,1,0,0,0,0
77500,1100,7526,13,7,28,0,0,0,0,1,0,0,0
56900,1150,8464,13,4,14,0,0,0,0,0,1,0,0
69000,1150,8464,14,7,28,0,0,0,0,0,0,0,0
45000,972,3410,16,4,21,0,0,0,0,0,0,0,0
81500,1300,1849,15,6,24,0,0,1,1,0,0,0,0
86500,1565,5985,0,7,17,0,0,1,0,0,0,0,0
38000,1150,2912,80,7,9,0,0,0,0,0,0,0,0
48500,1127,4452,80,4,25,1,0,0,0,0,0,0,0
96500,1800,4865,71,4,34,0,0,1,0,0,0,0,0
64500,1850,4494,80,6,12,0,0,0,0,0,1,0,0
69500,1100,6500,80,7,18,0,0,0,0,0,0,0,0
72900,1200,6750,29,6,19,0,0,0,0,0,0,0,0
69000,1450,6625,30,6,13,0,0,0,1,0,0,0,0
108000,2100,9409,17,9,21,0,0,1,0,1,0,0,0
79000,1344,6045,1,6,4,0,0,0,1,0,0,0,0
49900,1054,21683,3,6,11,0,0,0,0,0,0,0,0
47500,1070,3410,3,4,15,0,0,0,0,0,0,0,1
47500,1000,8836,4,6,10,0,0,0,0,0,0,0,0
44000,1050,7967,2,4,5,0,0,0,0,0,0,0,1
59650,1006,3570,80,4,30,0,0,0,0,0,0,0,1
58900,1006,3570,0,4,30,0,0,0,0,0,0,0,1
59500,1006,3570,80,4,32,0,0,0,0,0,0,0,1
61500,1006,3570,80,4,32,0,0,0,0,0,0,0,1
54000,1100,2860,4,4,30,0,0,0,0,0,0,0,1
52000,1050,3536,4,4,26,0,0,0,0,0,0,0,0
46500,1000,2860,4,4,20,0,0,0,0,0,0,0,1
49000,980,14340,3,6,3,0,0,1,0,0,0,0,0
61000,1050,2280,5,4,35,0,0,0,0,0,0,0,0
42000,1000,3300,2,4,6,0,0,0,0,0,0,0,0
48000,1100,2740,5,4,14,0,0,0,0,0,0,0,0
60000,1075,6806,28,4,15,0,0,0,0,0,0,0,0
58000,1800,12210,80,6,16,0,0,0,0,0,0,1,0
82000,1600,9150,9,6,16,0,0,1,1,0,0,1,0
54000,1250,5256,13,6,24,0,0,0,0,0,0,1,0
58000,1300,5776,12,6,30,0,0,0,0,0,0,1,0
45500,1150,5476,7,4,2,0,0,0,1,0,0,1,0
87000,1560,5565,6,6,7,0,0,1,1,0,0,0,0
125500,2286,7700,5,9,23,0,0,1,0,1,0,0,0
117000,2276,7700,6,10,20,0,0,1,1,0,0,0,0
46000,1094,3600,9,4,10,0,0,0,1,0,0,0,0
53000,1085,3600,12,4,24,0,0,0,1,0,0,0,0
48000,1075,9458,12,4,17,0,0,0,0,0,0,0,0
52250,1080,9900,10,8,9,0,0,0,0,0,0,0,0
65900,1075,7176,11,8,36,0,1,0,0,0,0,0,0
57000,1130,4601,50,4,19,0,0,0,0,0,0,0,0
69300,1500,7140,16,4,23,0,0,0,0,0,0,0,0
55300,1013,6281,10,8,4,1,0,1,0,0,0,0,0
58500,900,3960,12,4,23,0,0,0,0,0,0,0,0
58500,900,4797,11,6,17,0,0,1,0,0,0,0,0
56000,1100,6900,10,4,2,0,0,0,0,0,0,0,0
124000,2070,8400,32,9,7,0,0,0,1,0,0,0,0
25000,850,2186,80,3,3,0,0,0,0,0,0,0,0
99900,1600,5940,15,6,29,0,0,1,1,0,0,0,0
53300,1120,3300,4,4,22,0,0,0,0,0,0,0,1
51000,1020,3300,3,4,20,0,0,0,0,0,1,0,1
66000,1392,5865,17,6,32,0,0,0,1,0,0,0,0
62000,1190,5980,15,5,5,0,0,1,1,0,0,0,0
54000,1575,5610,13,6,4,0,0,0,0,0,1,0,0
59000,900,4876,29,4,14,0,0,1,1,0,0,0,0
66500,1150,12266,14,7,6,0,0,0,1,0,0,0,0
52000,900,3192,40,4,26,0,0,1,0,0,0,0,0
39000,900,5500,80,4,3,0,0,0,0,0,0,0,0
41000,1450,2059,80,4,15,0,0,0,0,0,0,0,0
67000,1400,6030,35,4,21,0,0,1,0,0,0,0,0
72000,1350,7439,10,6,7,0,0,0,1,0,0,0,0
26500,1028,2377,80,3,19,0,0,0,0,0,0,0,0
72000,1118,2660,35,4,2,0,0,1,1,0,0,0,0
53000,1400,7392,80,6,17,0,0,0,0,0,0,0,0
45500,1350,5394,80,8,27,0,0,0,0,0,0,0,0
55500,960,6600,24,4,9,0,0,0,0,0,0,0,0
72000,1170,6720,50,4,31,0,0,0,0,0,0,0,0
60900,870,6650,26,7,24,0,0,0,0,0,0,0,0
58700,875,6435,29,4,19,0,0,0,0,0,0,0,0
65000,1050,10252,25,4,23,0,0,0,0,0,0,0,0
45000,1150,3900,20,4,10,0,0,0,0,0,0,0,0
79500,1150,6760,23,7,27,0,0,0,1,0,0,0,0
70500,985,9458,24,4,29,0,0,0,0,0,1,0,0
41000,900,4600,30,4,24,0,0,0,0,0,0,0,0
41900,800,4305,80,4,18,0,0,0,0,0,0,0,0
48000,1344,4601,80,6,1,0,0,0,0,0,0,0,0
87200,2062,4644,80,6,16,1,0,0,0,0,0,0,0
37000,950,3108,35,4,19,0,0,0,0,0,0,0,0
65000,1080,8250,15,7,6,0,0,1,1,0,0,0,0
61500,1420,5000,30,7,3,0,0,0,0,0,0,0,1
105700,1650,7290,1,3,26,0,0,1,0,1,0,1,0
74187,1169,3240,0,4,30,0,0,0,1,0,0,1,1
78700,1364,6202,1,4,29,0,0,0,1,0,0,1,1
67000,1300,3168,70,4,34,0,0,0,0,0,0,1,0
52900,1700,6435,26,6,8,0,0,0,1,0,0,1,0
55000,1100,6950,32,4,20,0,0,0,0,0,1,0,0
65000,2200,3950,60,8,7,0,0,0,0,0,0,0,0
79000,1125,5500,25,6,33,0,0,1,0,0,0,0,0
72500,1080,5356,20,7,30,0,0,1,0,0,0,0,0
59000,1150,3861,11,4,34,0,0,0,0,0,0,0,0
61500,1105,1936,11,4,35,0,0,0,0,0,0,0,0
54750,1000,3200,25,7,36,0,0,1,0,0,0,0,0
42500,1100,6660,80,4,35,0,0,0,0,0,0,0,0
32000,912,9600,80,3,9,0,0,0,0,0,0,0,0
35400,700,2958,80,3,31,0,0,1,0,0,0,0,0
47000,984,7260,65,4,28,0,0,0,0,0,0,0,0
75000,1400,8789,15,6,26,0,1,1,1,0,0,0,0
53000,1350,4250,30,8,5,0,0,1,0,0,0,0,0
59000,1350,4250,80,8,27,0,0,1,0,0,0,0,0
57500,960,5000,1,7,5,0,0,0,0,0,1,0,0
43000,1476,8844,80,4,10,0,0,0,0,0,0,1,0
86000,1380,15480,23,6,24,0,0,0,1,0,0,1,0
93000,1800,7700,1,9,12,0,0,1,1,0,0,0,0
95000,1740,6683,2,6,35,0,0,0,1,0,0,0,1
54000,1312,5256,5,6,2,0,0,0,0,0,0,0,0
48500,914,3180,28,4,17,0,0,0,0,0,0,0,0
85500,1500,3564,60,4,34,0,0,0,0,0,0,0,0
74000,1250,5610,9,4,17,0,0,0,1,0,0,0,1
65000,1480,4080,60,4,6,0,0,0,0,0,0,0,0
117500,1720,10455,1,12,28,0,0,0,1,0,0,0,1
108000,1885,7140,1,7,18,0,0,0,0,1,0,0,1
79000,1250,5300,1,4,25,0,0,0,1,0,0,0,1
31500,1100,11536,80,4,9,0,0,0,0,0,0,0,0
44900,1100,9064,80,4,13,0,0,0,0,0,0,0,1
75500,1700,6844,7,7,20,0,0,0,1,0,0,0,0
78900,1240,7098,6,6,14,0,0,0,0,0,0,0,0
56000,950,5720,10,4,4,0,0,0,0,0,0,0,0
64000,1100,7150,6,6,2,0,0,0,1,0,0,0,1
80500,1000,8100,9,8,24,0,1,0,1,0,0,0,1
80000,1100,11550,10,4,15,1,0,1,1,0,0,0,1
85500,1550,11970,25,6,16,0,0,1,1,0,0,0,0
83800,1185,11340,9,5,20,1,0,0,1,0,0,0,1
88500,2100,6270,10,8,3,0,0,1,1,0,0,0,0
82500,1700,6600,13,6,4,0,0,1,1,0,0,0,0
39000,1150,4578,80,4,23,0,0,0,0,0,0,0,0
45500,1050,8804,80,4,27,0,0,0,0,0,0,0,0
28500,1350,5700,70,3,4,0,0,0,0,0,0,0,1
54500,720,5000,36,4,34,0,0,0,0,0,0,0,0
70000,1000,6600,25,7,22,1,0,1,0,0,0,0,0
45500,1220,4700,30,4,8,0,0,0,0,0,0,0,0
52000,1200,3850,80,7,16,0,0,0,0,0,0,0,0
83500,1400,6360,9,6,23,0,0,1,1,0,0,0,1
75900,1540,5500,8,6,13,0,0,0,0,1,0,0,1
84500,1540,5500,9,9,29,0,0,1,0,1,0,0,1
74900,1400,7040,10,6,22,0,1,1,1,0,0,0,1
78000,1450,5700,9,6,17,0,0,1,1,0,0,0,1
84000,1940,4823,98,5,25,0,0,0,1,0,0,0,0
57000,1495,5625,80,4,27,0,0,0,0,0,0,0,0
39000,875,6336,80,4,22,0,0,0,0,0,0,0,0
85000,1700,6960,8,6,6,0,0,1,0,1,0,0,0
83000,1125,5712,12,6,33,0,0,0,1,0,0,0,0
68500,1000,7700,19,4,13,0,0,1,0,0,0,0,0
64500,1090,5712,10,4,15,0,0,0,1,0,0,0,0
89900,1794,4935,10,7,33,0,0,0,1,0,0,0,0
66500,1200,5712,9,4,19,0,0,0,1,0,0,0,0
70000,1075,5712,13,4,32,0,0,0,1,0,0,0,0
84000,1120,5712,13,6,33,0,0,0,1,0,0,0,0
81500,1400,6710,15,6,21,0,0,1,1,0,0,0,0
60000,932,5500,14,6,12,0,0,0,0,0,0,0,0
135000,2464,17822,22,7,28,0,0,0,0,1,0,1,0
135000,2000,9600,65,5,33,0,0,1,0,0,0,1,0
107000,2400,14400,80,11,12,0,0,1,0,0,0,1,0
60000,2000,14800,27,4,11,0,0,0,0,0,0,1,0
140000,2900,6241,74,8,3,0,0,1,0,0,0,0,0
69900,1175,4800,24,8,30,0,0,0,0,0,0,0,0
62000,1736,20193,80,4,15,0,0,0,0,0,0,0,0
57000,1200,6000,27,4,1,0,0,1,0,0,0,0,0
76000,1600,3848,70,6,3,0,0,1,0,0,0,0,0
67000,1051,6123,11,7,19,0,0,0,0,1,0,0,0
61900,1130,2420,1,8,26,0,0,0,1,0,0,0,1
67900,1130,2808,0,6,30,0,0,0,1,0,0,0,1
42000,925,5616,80,3,29,0,0,0,0,0,0,0,0
45500,1400,9506,55,3,8,0,0,0,0,0,0,0,0
54000,1562,11120,80,11,30,0,0,0,0,0,0,0,0
57900,1000,4200,1,4,8,0,0,0,0,0,0,0,0
71500,1250,6006,12,6,34,0,0,0,0,0,0,0,0
57900,1348,7268,4,6,20,0,0,0,0,0,0,0,0
50500,1080,4080,2,4,11,0,0,0,0,0,0,0,1
53000,900,4080,3,7,17,0,0,1,0,0,0,0,1
52000,900,3960,2,4,17,0,0,0,0,0,0,0,1
58000,1100,5041,4,4,31,0,0,0,0,0,0,0,1
57900,1000,4200,1,4,8,0,0,0,0,0,0,0,0
56000,850,4800,4,4,27,0,0,0,0,0,0,0,0
120000,1900,9100,5,9,5,0,0,1,0,1,0,0,0
107000,1200,4128,6,7,19,0,0,1,1,0,0,0,0
106000,1808,8100,4,7,11,0,0,0,0,1,0,0,0
86000,1430,15000,26,7,4,0,0,1,1,0,0,0,0
78000,1240,8910,8,7,5,0,0,1,1,0,0,0,0
47000,1158,2750,80,4,35,0,0,0,0,0,0,0,0
35000,850,2750,80,4,29,0,0,1,0,0,0,0,0
52000,782,4064,21,6,6,0,0,0,0,0,0,0,0
53000,1224,5500,80,5,31,0,0,0,0,0,0,0,0
41000,1800,5500,70,6,8,0,0,0,0,0,0,0,0
104000,1780,6902,8,9,21,0,0,1,0,1,0,0,0
99000,1850,6720,7,10,14,0,0,1,0,1,0,0,0
71000,1150,7150,6,6,1,0,0,1,1,0,0,0,0
156000,2200,8580,2,10,34,0,0,1,0,1,0,0,1
123000,2000,7500,1,9,25,0,0,1,0,1,0,0,0
53000,1400,5400,60,5,5,0,0,0,0,0,0,0,0
34000,760,4900,38,4,16,0,0,0,0,0,0,0,0
38900,1000,5000,80,7,8,0,0,0,0,0,0,0,0
52000,1160,5050,22,6,1,0,0,0,0,0,0,0,0
77000,1040,4800,28,7,34,0,0,0,0,0,0,0,0
62500,1200,4480,65,6,34,1,0,0,0,0,0,0,0
113900,1830,5625,1,9,29,0,0,1,0,1,0,0,0
103000,1770,2998,1,9,22,0,0,1,1,0,0,0,0
42000,1400,3450,80,4,28,0,0,0,0,0,0,0,0
69900,1000,6875,16,4,35,0,0,0,0,0,0,0,0
79900,1290,8055,9,6,26,0,0,0,0,1,0,1,0
73750,1267,7966,1,6,12,0,0,0,0,1,0,1,0
42000,1400,3335,80,6,26,0,0,0,0,0,0,0,0
38000,1188,7000,80,3,22,0,0,0,0,0,0,0,0
85900,1430,6642,1,4,31,0,0,0,1,0,0,0,1
96500,1800,6360,1,9,4,0,0,1,1,0,0,0,0
95500,1520,5830,5,6,31,0,0,1,0,1,0,0,0
95000,1762,3249,5,9,19,0,0,1,1,0,0,0,0
90000,1500,8100,1,6,18,0,0,1,0,1,0,0,0
65000,1200,6006,9,6,7,0,0,0,1,0,0,0,0
79000,1200,5500,10,8,32,0,0,0,1,0,0,0,0
76000,1050,5000,10,6,35,0,1,0,0,0,1,0,0
41750,890,3634,80,3,6,0,0,1,1,0,0,0,0
66000,1311,4784,80,4,14,0,0,0,0,0,0,0,0
79900,1360,6320,55,4,23,0,0,1,0,0,0,0,0
46000,1005,3880,80,4,32,0,0,0,0,0,0,0,1
77000,1500,7353,1,9,2,0,0,1,1,0,0,0,0
82500,1520,7310,2,6,20,0,0,1,1,0,0,0,0
63000,905,2377,2,4,27,0,0,0,0,0,0,0,0
52000,900,4900,27,4,29,0,0,0,0,0,0,0,0
85000,1225,6656,23,6,34,0,0,0,1,0,0,0,0
65000,1200,6500,15,4,3,0,0,0,1,0,0,0,0
45000,1000,2925,20,7,6,0,0,0,0,0,0,0,0
64000,1200,2900,53,4,17,0,0,1,0,0,0,0,0
55900,950,6000,20,4,7,0,0,0,0,0,0,0,0
43000,1020,1560,24,4,14,0,0,0,0,0,0,0,0
62000,1160,6600,12,6,12,0,0,0,1,0,0,0,0
78400,1344,7276,8,9,10,0,0,1,0,1,0,0,0
80000,1100,5304,5,7,27,0,0,1,0,1,0,0,0
111000,1800,5814,7,6,31,0,0,1,1,0,0,0,0
96500,1850,5500,2,9,4,0,0,1,0,1,0,0,0
85000,1600,14790,17,6,23,0,0,0,1,0,0,0,0
66000,1144,7381,23,7,22,0,0,1,1,0,0,0,0
40500,1963,3744,80,6,16,0,0,0,0,0,0,0,0
68000,1008,6320,17,4,18,0,0,1,0,0,0,0,0
83500,1332,5300,18,7,32,0,0,0,0,0,0,0,0
38000,912,2700,80,4,5,0,0,0,0,0,0,0,0
36000,920,2340,80,3,15,0,0,0,0,0,0,0,0
57000,1455,3731,57,6,22,0,0,1,0,0,0,0,0
125000,3200,22620,80,10,30,0,0,0,0,1,0,0,0
44500,1065,2340,80,5,28,0,0,1,0,0,0,0,0
44900,990,4680,80,4,3,0,0,0,0,0,0,0,0
62500,960,4740,25,4,31,0,0,0,0,0,0,0,0
39500,1023,3600,60,3,1,0,0,0,0,0,0,0,0
74900,2100,8046,80,8,17,0,0,1,0,0,0,0,0
52000,1850,2516,80,6,22,0,0,0,0,0,0,0,0
72000,1880,5720,80,5,18,0,0,1,1,0,0,0,0
69900,2000,5510,80,10,24,0,0,0,0,0,0,0,0
84000,1272,3243,22,7,35,0,0,0,1,0,0,0,0
63500,1050,6325,28,8,22,0,0,1,0,0,0,0,0
73000,1364,6602,1,6,7,0,0,1,1,0,0,1,0
70000,1368,7225,5,5,5,0,0,0,1,0,0,1,0
74000,1368,7225,5,6,16,0,0,1,1,0,0,1,0
83700,1365,5304,1,4,27,0,0,0,1,0,0,1,1
72950,1070,6889,1,6,16,0,0,0,1,0,0,1,1
85000,1762,6960,4,9,7,0,0,1,0,1,0,1,0
84500,1275,6710,5,7,35,0,0,0,1,0,0,1,0
62000,1200,6710,3,6,6,0,0,0,0,0,0,1,1
91000,1800,6500,10,6,20,0,0,1,1,0,0,0,1
87000,1550,6320,12,6,26,0,0,1,1,0,0,0,0
89500,1400,5355,12,6,31,0,1,1,1,0,0,0,0
85500,1280,5450,13,7,30,0,0,1,1,0,0,0,0
70000,2000,7482,24,9,13,0,0,0,0,0,0,0,1
75000,2000,7439,25,9,31,0,0,1,0,0,0,0,0
73500,1080,2450,1,6,30,0,0,0,1,0,0,0,1
45000,900,5000,38,4,25,0,0,0,0,0,0,0,0
55000,900,5000,39,4,36,0,0,0,0,0,0,0,0
58800,1080,4000,2,6,21,0,0,0,0,0,0,0,1
71900,1044,6202,27,4,36,0,0,0,0,0,0,0,0
65000,1007,7700,25,7,14,0,0,0,1,0,0,0,0
59000,1000,5668,27,8,20,0,0,0,0,0,0,0,0
53900,935,5668,23,4,15,0,0,0,0,0,0,0,0
60500,935,5668,25,6,21,0,0,0,0,0,0,0,0
76000,1320,5724,7,6,10,0,0,1,1,0,0,0,0
100000,3000,3498,80,11,13,0,0,0,0,0,0,0,0
35000,970,2301,80,4,10,0,0,0,0,0,0,0,0
69000,1050,2808,37,4,34,0,0,0,1,0,0,0,0
39500,1085,3600,80,4,25,0,0,0,0,0,0,0,0
59000,1050,3154,42,4,32,1,0,0,0,0,0,0,0
32500,1060,2739,80,4,5,0,0,0,0,0,0,0,0
62500,950,6534,30,5,17,0,0,1,1,0,0,0,0
86000,1230,17100,20,7,26,0,0,0,1,0,0,0,0
38000,1000,4891,80,3,15,0,0,0,0,0,1,0,0
85000,1300,5700,11,6,31,0,1,1,0,0,0,0,0
95500,1800,6162,2,6,1,0,0,1,0,1,0,0,0
79000,1570,5460,8,7,3,0,0,1,1,0,0,0,0
70000,1280,6683,9,7,4,0,0,1,1,0,0,0,0
80000,1095,5720,10,6,25,0,0,1,1,0,0,0,0
47500,1100,4080,3,4,21,0,0,0,0,0,0,0,1
52500,1160,5663,5,6,18,0,0,0,1,0,0,0,0
45000,800,7788,34,4,14,0,0,0,0,0,0,0,0
110000,1950,7200,59,6,31,0,0,1,1,0,0,0,0
57500,1530,4680,65,4,13,0,0,0,0,0,0,0,0
140000,1478,17325,36,8,19,0,0,1,0,1,0,0,0
103000,1260,8000,29,6,34,0,0,0,1,0,0,0,0
87000,1210,5720,6,6,34,0,0,1,1,0,0,0,0
58000,1123,5610,4,7,2,0,0,1,1,0,0,0,0
103000,1743,5150,1,9,27,0,0,1,1,0,0,0,0
77800,1320,6993,1,4,27,0,0,0,1,0,0,0,1
117000,1700,5720,1,9,35,0,0,1,0,1,0,0,0
105000,1735,5400,1,10,30,0,0,1,1,0,0,0,0
82750,1160,5616,1,7,26,0,0,0,1,0,0,0,1
38900,1000,4950,36,4,14,0,0,0,0,0,0,0,0
47000,950,3901,32,4,4,0,0,0,0,0,0,0,0
48000,910,7920,28,4,5,0,0,0,0,0,0,0,0
58000,1000,6600,24,7,20,0,0,0,0,0,0,0,0
45400,1093,5220,80,3,23,0,0,0,0,0,0,0,0
58500,1049,8712,80,4,25,0,0,0,0,0,0,0,0
47300,900,6300,35,5,23,0,0,1,0,0,0,0,0
58000,1100,4935,25,4,22,0,0,0,1,0,0,0,0
65000,900,6000,31,4,21,0,0,0,0,0,0,0,0
71500,1000,6360,33,4,34,0,0,1,0,0,0,0,0
41900,800,5500,33,4,16,0,0,0,0,0,0,0,0
82000,1575,6942,35,8,36,0,0,0,0,0,0,0,0
95500,1105,2916,11,6,36,0,0,1,0,1,0,0,0
105000,1700,7392,13,8,34,0,0,1,1,0,0,0,0
57500,1000,6270,13,7,9,0,0,1,0,0,0,0,0
67500,1610,7392,32,8,23,0,0,1,0,0,0,0,0
67000,1600,10416,80,7,18,0,0,0,1,0,0,0,0
46600,1050,4025,18,9,18,0,0,0,0,0,0,0,0
56000,1300,6931,17,4,8,0,0,0,1,0,0,0,0
72000,1088,7956,28,4,18,0,0,0,1,0,0,0,0
33000,1050,2520,80,4,17,0,0,0,0,0,0,0,0
39200,1150,5544,60,4,27,0,0,0,0,0,0,0,0
48000,1082,6241,10,6,6,0,0,0,0,0,0,0,0
47000,980,5400,10,4,6,0,0,0,0,0,0,0,0
66500,1000,5200,12,4,30,0,0,0,0,0,0,0,0
48000,1014,4000,8,4,6,0,0,1,0,0,0,0,0
51000,1000,4500,9,4,3,0,0,0,0,0,0,0,0
55000,810,4500,12,4,16,0,0,0,0,0,0,0,0
56000,1014,6281,11,6,14,0,0,1,0,0,0,0,0
68000,925,6500,15,6,17,0,1,0,0,0,0,0,0
49500,1100,4950,11,7,4,0,0,0,0,0,1,0,0
53500,1044,6006,10,4,11,0,0,0,0,0,1,0,0
77000,1150,5663,14,4,34,0,0,0,1,0,0,0,0
52000,1450,2485,50,5,36,0,0,0,0,0,0,0,0
38000,1196,1920,50,6,28,0,0,0,0,0,0,0,0
41000,1000,1650,80,3,36,0,0,0,0,0,0,0,1
25000,1100,1800,80,3,15,0,0,0,0,0,0,0,0
72500,1340,6960,6,7,2,0,0,1,1,0,0,0,0
74400,1200,5400,19,8,4,0,1,1,1,0,0,0,0
78500,1195,5145,20,6,31,0,0,0,1,0,0,0,1
85000,1400,5550,19,7,28,0,0,0,1,0,0,0,0
88500,1450,6200,9,8,30,0,0,0,0,1,0,0,1
50500,1368,4590,80,6,33,0,0,0,0,0,0,0,0
68000,950,3380,80,4,29,0,0,0,0,0,0,0,0
26000,1040,1926,80,4,24,0,0,0,0,0,0,0,0
